hashtag,2015-02-22T22:54:59.999Z,#eredcarpet,323,#skycinemaoscar,262,#academyawards,74,#myredcarpet,69,#alfombrarojae,61,#boyhood,43,#birdman,40,#oscar2015,29,#oscar,27,#patriciaarquette,27
hashtag,2015-02-22T22:59:59.999Z,#eredcarpet,598,#skycinemaoscar,497,#academyawards,143,#alfombrarojae,120,#myredcarpet,111,#boyhood,72,#birdman,71,#oscar2015,65,#oscar,58,#oscarsredcarpet,57
hashtag,2015-02-22T23:04:59.999Z,#eredcarpet,864,#skycinemaoscar,719,#academyawards,228,#alfombrarojae,155,#myredcarpet,135,#birdman,129,#boyhood,114,#oscar2015,96,#oscar,90,#askhermore,90
hashtag,2015-02-22T23:09:59.999Z,#eredcarpet,1270,#skycinemaoscar,1023,#academyawards,321,#alfombrarojae,235,#myredcarpet,180,#birdman,159,#oscarsredcarpet,146,#boyhood,142,#oscar2015,139,#oscar,133
hashtag,2015-02-22T23:14:59.999Z,#eredcarpet,1549,#skycinemaoscar,1268,#academyawards,380,#alfombrarojae,304,#myredcarpet,208,#birdman,193,#oscarsredcarpet,192,#oscar2015,175,#oscar,171,#boyhood,160
hashtag,2015-02-22T23:19:59.999Z,#eredcarpet,1864,#skycinemaoscar,1497,#academyawards,491,#alfombrarojae,374,#oscarsredcarpet,251,#myredcarpet,226,#birdman,223,#oscar2015,210,#oscar,200,#boyhood,188
hashtag,2015-02-22T23:24:59.999Z,#eredcarpet,1829,#skycinemaoscar,1395,#academyawards,498,#alfombrarojae,381,#oscarsredcarpet,292,#oscar2015,230,#birdman,213,#oscar,198,#boyhood,196,#myredcarpet,182
hashtag,2015-02-22T23:29:59.999Z,#eredcarpet,1989,#skycinemaoscar,1349,#academyawards,508,#alfombrarojae,392,#oscarsredcarpet,351,#oscar2015,229,#boyhood,222,#birdman,216,#oscar,208,#clchat,170
hashtag,2015-02-22T23:34:59.999Z,#eredcarpet,2035,#skycinemaoscar,1297,#academyawards,509,#alfombrarojae,411,#oscarsredcarpet,378,#oscarsentnt,294,#boyhood,246,#oscar2015,227,#birdman,214,#oscar,213
hashtag,2015-02-22T23:39:59.999Z,#eredcarpet,1991,#skycinemaoscar,1176,#academyawards,497,#oscarsredcarpet,402,#alfombrarojae,387,#oscarsentnt,385,#boyhood,297,#birdman,231,#oscar2015,218,#clchat,194
hashtag,2015-02-22T23:44:59.999Z,#eredcarpet,2171,#skycinemaoscar,1105,#academyawards,510,#oscarsredcarpet,476,#oscarsentnt,445,#alfombrarojae,398,#boyhood,320,#dakotajohnson,303,#oscar2015,231,#birdman,227
hashtag,2015-02-22T23:49:59.999Z,#eredcarpet,2306,#skycinemaoscar,998,#oscarsredcarpet,520,#oscarsentnt,509,#academyawards,476,#dakotajohnson,441,#alfombrarojae,405,#boyhood,320,#birdman,233,#oscar2015,232
hashtag,2015-02-22T23:54:59.999Z,#eredcarpet,2325,#skycinemaoscar,986,#oscarsentnt,580,#oscarsredcarpet,561,#dakotajohnson,529,#academyawards,482,#alfombrarojae,393,#boyhood,311,#birdman,257,#myredcarpet,236
hashtag,2015-02-22T23:59:59.999Z,#eredcarpet,2289,#skycinemaoscar,889,#oscarsentnt,610,#oscarsredcarpet,573,#dakotajohnson,566,#academyawards,497,#alfombrarojae,414,#boyhood,295,#birdman,287,#myredcarpet,235
hashtag,2015-02-23T00:04:59.999Z,#eredcarpet,2393,#skycinemaoscar,789,#oscarsredcarpet,658,#dakotajohnson,581,#oscarsentnt,529,#academyawards,506,#alfombrarojae,422,#birdman,271,#boyhood,248,#oscar2015,234
hashtag,2015-02-23T00:09:59.999Z,#eredcarpet,2489,#oscarsredcarpet,763,#skycinemaoscar,691,#dakotajohnson,545,#academyawards,504,#oscarsentnt,487,#alfombrarojae,434,#birdman,270,#marioncotillard,243,#oscar2015,237
hashtag,2015-02-23T00:14:59.999Z,#eredcarpet,2327,#oscarsredcarpet,825,#skycinemaoscar,618,#academyawards,495,#oscarsentnt,482,#dakotajohnson,403,#alfombrarojae,399,#birdman,290,#marioncotillard,253,#oscar2015,217
hashtag,2015-02-23T00:19:59.999Z,#eredcarpet,2200,#oscarsredcarpet,920,#skycinemaoscar,573,#academyawards,497,#oscarsentnt,446,#alfombrarojae,383,#dakotajohnson,308,#birdman,287,#oscar2015,227,#eddieredmayne,224
hashtag,2015-02-23T00:24:59.999Z,#eredcarpet,2164,#oscarsredcarpet,998,#skycinemaoscar,521,#academyawards,488,#oscarsentnt,395,#alfombrarojae,362,#birdman,272,#dakotajohnson,245,#eddieredmayne,230,#oscar2015,228
hashtag,2015-02-23T00:29:59.999Z,#eredcarpet,1945,#oscarsredcarpet,1047,#skycinemaoscar,513,#academyawards,437,#oscarsentnt,377,#alfombrarojae,305,#askhermore,259,#rosamundpike,239,#birdman,238,#oscar2015,230
hashtag,2015-02-23T00:34:59.999Z,#eredcarpet,1781,#oscarsredcarpet,1107,#skycinemaoscar,551,#academyawards,417,#oscarsentnt,403,#alfombrarojae,285,#askhermore,279,#oscar2015,264,#rosamundpike,255,#birdman,226
hashtag,2015-02-23T00:39:59.999Z,#eredcarpet,1511,#oscarsredcarpet,1171,#skycinemaoscar,555,#oscarsentnt,425,#academyawards,414,#askhermore,300,#oscar2015,276,#dakotajohnson,264,#alfombrarojae,249,#rosamundpike,243
hashtag,2015-02-23T00:44:59.999Z,#eredcarpet,1410,#oscarsredcarpet,1237,#skycinemaoscar,579,#oscarsentnt,444,#academyawards,407,#askhermore,311,#dakotajohnson,304,#oscar2015,303,#alfombrarojae,236,#oscarnatnt,213
hashtag,2015-02-23T00:49:59.999Z,#oscarsredcarpet,1244,#eredcarpet,1228,#skycinemaoscar,583,#oscarsentnt,490,#academyawards,376,#askhermore,314,#dakotajohnson,305,#oscar2015,304,#oscarnatnt,244,#benedictcumberbatch,221
hashtag,2015-02-23T00:54:59.999Z,#oscarsredcarpet,1288,#eredcarpet,1129,#skycinemaoscar,564,#oscarsentnt,507,#academyawards,345,#oscar2015,313,#dakotajohnson,300,#askhermore,283,#oscarnatnt,264,#benedictcumberbatch,248
hashtag,2015-02-23T00:59:59.999Z,#oscarsredcarpet,1461,#eredcarpet,1116,#skycinemaoscar,592,#oscarsentnt,544,#askhermore,388,#academyawards,375,#oscar2015,321,#dakotajohnson,308,#oscarnatnt,307,#benedictcumberbatch,260
hashtag,2015-02-23T01:04:59.999Z,#oscarsredcarpet,1469,#eredcarpet,999,#skycinemaoscar,534,#oscarsentnt,493,#askhermore,399,#academyawards,371,#oscarnatnt,310,#oscar2015,306,#dakotajohnson,295,#benedictcumberbatch,265
hashtag,2015-02-23T01:09:59.999Z,#oscarsredcarpet,1459,#eredcarpet,928,#skycinemaoscar,506,#oscarsentnt,486,#askhermore,392,#academyawards,349,#oscarnatnt,316,#oscar2015,304,#benedictcumberbatch,273,#redcarpetoscar,199
hashtag,2015-02-23T01:14:59.999Z,#oscarsredcarpet,1427,#eredcarpet,815,#oscarsentnt,442,#skycinemaoscar,436,#askhermore,383,#academyawards,330,#oscarnatnt,306,#oscar2015,283,#jlo,211,#redcarpetoscar,202
hashtag,2015-02-23T01:19:59.999Z,#oscarsredcarpet,1509,#eredcarpet,794,#skycinemaoscar,432,#oscarsentnt,428,#askhermore,392,#academyawards,335,#oscarnatnt,319,#oscar2015,277,#emmastone,242,#jlo,221
hashtag,2015-02-23T01:24:59.999Z,#oscarsredcarpet,1532,#eredcarpet,705,#skycinemaoscar,422,#oscarsentnt,404,#askhermore,355,#oscarnatnt,339,#academyawards,329,#emmastone,264,#oscar2015,257,#ladygaga,249
hashtag,2015-02-23T01:29:59.999Z,#oscarsredcarpet,1397,#eredcarpet,603,#oscarsentnt,374,#skycinemaoscar,357,#academyawards,328,#oscarnatnt,304,#ladygaga,281,#emmastone,277,#oscar2015,248,#askhermore,203
hashtag,2015-02-23T01:34:59.999Z,#oscarsredcarpet,1280,#eredcarpet,495,#oscarsentnt,404,#skycinemaoscar,357,#academyawards,351,#oscarnatnt,343,#ladygaga,294,#oscar2015,254,#emmastone,229,#neilpatrickharris,182
hashtag,2015-02-23T01:39:59.999Z,#oscarsredcarpet,1091,#oscarsentnt,412,#academyawards,384,#eredcarpet,382,#oscarnatnt,365,#skycinemaoscar,336,#neilpatrickharris,331,#ladygaga,284,#oscar2015,255,#emmastone,159
hashtag,2015-02-23T01:44:59.999Z,#oscarsredcarpet,920,#oscarsentnt,445,#academyawards,437,#oscarnatnt,405,#neilpatrickharris,373,#jksimmons,316,#whiplash,314,#skycinemaoscar,308,#eredcarpet,307,#oscar2015,275
hashtag,2015-02-23T01:49:59.999Z,#oscarsredcarpet,680,#jksimmons,497,#oscarsentnt,458,#academyawards,447,#whiplash,428,#neilpatrickharris,423,#oscarnatnt,394,#oscar2015,263,#skycinemaoscar,258,#eredcarpet,198
hashtag,2015-02-23T01:54:59.999Z,#jksimmons,535,#oscarsentnt,530,#academyawards,467,#whiplash,459,#oscarsredcarpet,457,#neilpatrickharris,442,#oscarnatnt,422,#oscar2015,275,#skycinemaoscar,218,#nph,203
hashtag,2015-02-23T01:59:59.999Z,#oscarsentnt,583,#jksimmons,557,#whiplash,480,#academyawards,464,#oscarnatnt,462,#neilpatrickharris,460,#oscarsredcarpet,299,#oscar2015,274,#adamlevine,230,#skycinemaoscar,216
hashtag,2015-02-23T02:04:59.999Z,#oscarsentnt,595,#jksimmons,567,#oscarnatnt,499,#whiplash,485,#academyawards,456,#thegrandbudapesthotel,330,#neilpatrickharris,321,#grandbudapesthotel,295,#oscar2015,266,#oscarsredcarpet,240
hashtag,2015-02-23T02:09:59.999Z,#oscarsentnt,632,#jksimmons,577,#oscarnatnt,492,#whiplash,490,#academyawards,425,#thegrandbudapesthotel,379,#grandbudapesthotel,344,#oscar2015,270,#adamlevine,245,#oscarsredcarpet,231
hashtag,2015-02-23T02:14:59.999Z,#oscarsentnt,712,#oscarnatnt,486,#academyawards,414,#thegrandbudapesthotel,392,#ida,370,#grandbudapesthotel,361,#jksimmons,295,#oscar2015,263,#adamlevine,248,#oscarsredcarpet,225
hashtag,2015-02-23T02:19:59.999Z,#oscarsentnt,712,#oscarnatnt,512,#ida,461,#academyawards,423,#thegrandbudapesthotel,384,#everythingisawesome,341,#grandbudapesthotel,335,#oscar2015,281,#adamlevine,247,#oscar,224
hashtag,2015-02-23T02:24:59.999Z,#everythingisawesome,882,#oscarsentnt,689,#ida,496,#oscarnatnt,481,#academyawards,425,#thegrandbudapesthotel,385,#grandbudapesthotel,333,#oscar2015,278,#legomovie,262,#oscar,244
hashtag,2015-02-23T02:29:59.999Z,#everythingisawesome,978,#oscarsentnt,668,#ida,515,#oscarnatnt,473,#academyawards,430,#thegrandbudapesthotel,304,#legomovie,287,#oscar2015,286,#grandbudapesthotel,273,#oscar,269
hashtag,2015-02-23T02:34:59.999Z,#everythingisawesome,1013,#oscarsentnt,655,#ida,523,#academyawards,435,#oscarnatnt,422,#legomovie,294,#oscar2015,287,#oscar,254,#relatossalvajes,207,#oscarsredcarpet,186
hashtag,2015-02-23T02:39:59.999Z,#everythingisawesome,1032,#oscarsentnt,599,#ida,528,#academyawards,449,#oscarnatnt,412,#legomovie,291,#oscar2015,277,#oscar,258,#relatossalvajes,205,#lego,166
hashtag,2015-02-23T02:44:59.999Z,#everythingisawesome,1052,#oscarsentnt,512,#academyawards,448,#oscarnatnt,393,#legomovie,296,#oscar2015,266,#oscar,246,#neilpatrickharris,226,#birdman,219,#timmcgraw,203
hashtag,2015-02-23T02:49:59.999Z,#everythingisawesome,742,#oscarsentnt,501,#academyawards,453,#oscarnatnt,379,#neilpatrickharris,318,#whiplash,305,#oscar2015,251,#oscar,244,#nph,213,#timmcgraw,207
hashtag,2015-02-23T02:54:59.999Z,#oscarsentnt,510,#academyawards,485,#oscarnatnt,413,#whiplash,340,#neilpatrickharris,331,#americansniper,281,#oscar2015,266,#oscar,264,#birdman,236,#nph,219
hashtag,2015-02-23T02:59:59.999Z,#oscarsentnt,501,#patriciaarquette,482,#academyawards,477,#boyhood,407,#oscarnatnt,404,#whiplash,337,#neilpatrickharris,320,#americansniper,295,#oscar,261,#oscar2015,256
hashtag,2015-02-23T03:04:59.999Z,#patriciaarquette,577,#oscarsentnt,506,#boyhood,449,#academyawards,443,#oscarnatnt,417,#whiplash,343,#americansniper,299,#neilpatrickharris,289,#birdman,260,#oscar,251
hashtag,2015-02-23T03:09:59.999Z,#patriciaarquette,607,#oscarsentnt,535,#academyawards,455,#boyhood,454,#oscarnatnt,420,#whiplash,343,#interstellar,313,#americansniper,296,#neilpatrickharris,272,#birdman,257
hashtag,2015-02-23T03:14:59.999Z,#patriciaarquette,618,#oscarsentnt,551,#bighero6,463,#academyawards,460,#boyhood,457,#oscarnatnt,427,#interstellar,333,#whiplash,323,#americansniper,298,#oscar,279
hashtag,2015-02-23T03:19:59.999Z,#patriciaarquette,653,#bighero6,626,#oscarsentnt,537,#boyhood,469,#academyawards,440,#oscarnatnt,404,#interstellar,329,#feast,307,#oscar,274,#oscar2015,270
hashtag,2015-02-23T03:24:59.999Z,#bighero6,677,#patriciaarquette,609,#oscarsentnt,505,#academyawards,420,#oscarnatnt,361,#boyhood,361,#interstellar,327,#feast,319,#oscar,250,#oscar2015,247
hashtag,2015-02-23T03:29:59.999Z,#bighero6,698,#oscarsentnt,503,#birdman,436,#academyawards,417,#oscarnatnt,342,#interstellar,335,#feast,321,#oscar2015,247,#oscar,240,#thegrandbudapesthotel,232
hashtag,2015-02-23T03:34:59.999Z,#bighero6,718,#birdman,528,#oscarsentnt,500,#academyawards,432,#oscarnatnt,341,#feast,329,#interstellar,284,#oscar,244,#oscar2015,244,#thegrandbudapesthotel,240
hashtag,2015-02-23T03:39:59.999Z,#bighero6,717,#birdman,550,#oscarsentnt,493,#inmemoriam,462,#academyawards,403,#oscarnatnt,336,#thegrandbudapesthotel,243,#oscar2015,235,#oscar,233,#merylstreep,203
hashtag,2015-02-23T03:44:59.999Z,#inmemoriam,571,#birdman,557,#oscarsentnt,471,#academyawards,385,#oscarnatnt,317,#bighero6,282,#thegrandbudapesthotel,251,#oscar2015,222,#merylstreep,216,#oscar,209
hashtag,2015-02-23T03:49:59.999Z,#inmemoriam,609,#birdman,568,#oscarsentnt,455,#academyawards,398,#whiplash,398,#oscarnatnt,323,#thegrandbudapesthotel,265,#oscar2015,224,#merylstreep,214,#oscar,207
hashtag,2015-02-23T03:54:59.999Z,#inmemoriam,629,#birdman,569,#whiplash,449,#oscarsentnt,439,#academyawards,405,#oscarnatnt,326,#citizenfour,301,#oscar2015,230,#merylstreep,213,#oscar,206
hashtag,2015-02-23T03:59:59.999Z,#inmemoriam,660,#whiplash,487,#citizenfour,422,#academyawards,410,#oscarsentnt,405,#oscarnatnt,325,#oscar2015,235,#merylstreep,225,#birdman,197,#jenniferhudson,194
hashtag,2015-02-23T04:04:59.999Z,#glory,1113,#selma,507,#whiplash,500,#inmemoriam,460,#citizenfour,451,#academyawards,417,#oscarsentnt,379,#oscarnatnt,313,#oscar2015,233,#johnlegend,225
hashtag,2015-02-23T04:09:59.999Z,#glory,1910,#selma,886,#whiplash,500,#citizenfour,459,#academyawards,440,#oscarsentnt,370,#johnlegend,364,#oscarnatnt,318,#common,279,#oscar2015,231
hashtag,2015-02-23T04:14:59.999Z,#glory,2306,#selma,1105,#citizenfour,466,#johnlegend,465,#academyawards,430,#whiplash,429,#common,377,#oscarsentnt,353,#oscarnatnt,311,#selmamovie,273
hashtag,2015-02-23T04:19:59.999Z,#glory,2397,#selma,1128,#johnlegend,492,#citizenfour,468,#academyawards,437,#soundofmusic,405,#ladygaga,404,#common,399,#oscarsentnt,387,#oscarnatnt,339
hashtag,2015-02-23T04:24:59.999Z,#glory,2425,#selma,1126,#ladygaga,697,#soundofmusic,669,#johnlegend,505,#academyawards,427,#common,409,#oscarsentnt,389,#ladygagaoscars2015,361,#julieandrews,333
hashtag,2015-02-23T04:29:59.999Z,#glory,2295,#selma,1070,#ladygaga,830,#soundofmusic,781,#johnlegend,487,#julieandrews,449,#academyawards,415,#ladygagaoscars2015,410,#common,405,#oscarsentnt,404
hashtag,2015-02-23T04:34:59.999Z,#glory,1391,#ladygaga,909,#soundofmusic,825,#selma,730,#julieandrews,508,#birdman,492,#oscarsentnt,444,#ladygagaoscars2015,433,#academyawards,407,#thesoundofmusic,384
hashtag,2015-02-23T04:39:59.999Z,#ladygaga,926,#soundofmusic,844,#glory,612,#birdman,573,#julieandrews,522,#ladygagaoscars2015,448,#oscarsentnt,414,#academyawards,395,#thesoundofmusic,392,#selma,368
hashtag,2015-02-23T04:44:59.999Z,#ladygaga,934,#birdman,851,#soundofmusic,838,#julieandrews,536,#ladygagaoscars2015,447,#oscarsentnt,431,#academyawards,390,#thesoundofmusic,376,#theimitationgame,328,#oscarnatnt,299
hashtag,2015-02-23T04:49:59.999Z,#birdman,1177,#ladygaga,606,#julieandrews,515,#soundofmusic,479,#oscarsentnt,411,#academyawards,375,#theimitationgame,347,#ladygagaoscars2015,292,#oscarnatnt,264,#stayweird,245
hashtag,2015-02-23T04:54:59.999Z,#birdman,1259,#oscarsentnt,457,#eddieredmayne,448,#academyawards,380,#theimitationgame,356,#ladygaga,316,#bestactor,261,#oscarnatnt,256,#stayweird,251,#oscar,222
hashtag,2015-02-23T04:59:59.999Z,#birdman,1294,#eddieredmayne,582,#oscarsentnt,467,#academyawards,394,#theimitationgame,350,#bestactor,321,#oscarnatnt,281,#juliannemoore,269,#oscar,264,#stayweird,256
hashtag,2015-02-23T05:04:59.999Z,#birdman,945,#eddieredmayne,636,#oscarsentnt,422,#juliannemoore,419,#academyawards,403,#theimitationgame,350,#stillalice,347,#bestactor,342,#oscarnatnt,279,#thetheoryofeverything,277
hashtag,2015-02-23T05:09:59.999Z,#birdman,1841,#eddieredmayne,657,#oscarsentnt,448,#academyawards,428,#juliannemoore,424,#stillalice,354,#bestactor,348,#bestpicture,294,#thetheoryofeverything,284,#oscarnatnt,282
hashtag,2015-02-23T05:14:59.999Z,#birdman,2009,#eddieredmayne,685,#academyawards,440,#juliannemoore,438,#oscarsentnt,408,#stillalice,362,#bestactor,361,#bestpicture,354,#thetheoryofeverything,290,#oscarnatnt,273
hashtag,2015-02-23T05:19:59.999Z,#birdman,2003,#eddieredmayne,718,#juliannemoore,457,#academyawards,435,#bestpicture,375,#stillalice,369,#oscarsentnt,357,#bestactor,323,#thetheoryofeverything,296,#birdmanmovie,264
hashtag,2015-02-23T05:24:59.999Z,#birdman,2170,#juliannemoore,468,#academyawards,421,#bestpicture,405,#stillalice,375,#eddieredmayne,326,#birdmanmovie,285,#oscarsentnt,266,#alejandrogonzalezinarritu,265,#boyhood,256
hashtag,2015-02-23T05:29:59.999Z,#birdman,2341,#bestpicture,430,#academyawards,392,#birdmanmovie,305,#alejandrogonzalezinarritu,291,#boyhood,282,#eddieredmayne,232,#juliannemoore,231,#americansniper,220,#oscarsentnt,201
hashtag,2015-02-23T05:34:59.999Z,#birdman,2400,#bestpicture,394,#academyawards,347,#birdmanmovie,314,#alejandrogonzalezinarritu,314,#boyhood,287,#americansniper,237,#eddieredmayne,214,#inarritu,204,#seanpenn,176
hashtag,2015-02-23T05:39:59.999Z,#birdman,1607,#academyawards,302,#alejandrogonzalezinarritu,261,#eddieredmayne,229,#boyhood,222,#americansniper,208,#birdmanmovie,204,#bestpicture,193,#inarritu,181,#seanpenn,157
hashtag,2015-02-23T05:44:59.999Z,#birdman,1298,#academyawards,285,#eddieredmayne,249,#boyhood,206,#alejandrogonzalezinarritu,201,#americansniper,200,#glory,160,#inarritu,160,#birdmanmovie,156,#oscar,151
hashtag,2015-02-23T05:49:59.999Z,#birdman,1136,#academyawards,270,#eddieredmayne,235,#americansniper,195,#boyhood,185,#alejandrogonzalezinarritu,167,#glory,159,#oscar,143,#ladygaga,143,#seanpenn,134
hashtag,2015-02-23T05:54:59.999Z,#birdman,1015,#academyawards,252,#eddieredmayne,230,#americansniper,196,#boyhood,161,#glory,160,#ladygaga,155,#selma,141,#oscar,138,#alejandrogonzalezinarritu,136
hashtag,2015-02-23T05:59:59.999Z,#birdman,944,#academyawards,253,#eddieredmayne,226,#americansniper,186,#ladygaga,165,#selma,144,#boyhood,142,#glory,142,#oscar,141,#alejandrogonzalezinarritu,127
hashtag,2015-02-23T06:04:59.999Z,#birdman,763,#academyawards,218,#eddieredmayne,188,#americansniper,155,#ladygaga,144,#selma,125,#oscar,121,#glory,117,#boyhood,116,#oscarsredcarpet,102
hashtag,2015-02-23T06:09:59.999Z,#birdman,576,#academyawards,174,#eddieredmayne,151,#americansniper,123,#ladygaga,114,#oscar,101,#selma,92,#boyhood,90,#glory,85,#oscarsredcarpet,83
